32789;33244;33699;32920;32628;32794;32966;33196;33682;33185;32378;33748;32874;33294;32774;32864;32607;33681;32874;33384;33318;32485;32966;32782;33157;32877;32790;33239;34106;33078;32159;33387;33110;33512;33296;33050;33604;32661;32912;32403;33597;33922;33036;33566;32654;33748;32952;34103;33633;32511;33026;32944;33684;33210;34311;33334;33069;33151;33626;33300;32614;33061;33297;33047;33645;32574;32922;32627;33858;32406;32859;32928;33428;33979;34102;32789;32380;32897;33805;33336;32868;33400;33445;33351;33199;32980;33032;32855;32649;32786;33569;33977;33184;32998;32864;32979;33172;32709;33357;33604
49718;49987;49201;48930;49649;49596;48994;49129;48357;49228;49933;48113;48813;50172;50317;48604;49206;49856;49352;50566;49938;50054;50129;49185;49071;49491;49460;48630;49387;49974;49933;49226;49146;49720;50223;49395;50286;48944;50089;47979;48454;48601;49044;49842;49569;50156;50660;49803;49696;49949;50173;50664;49671;49738;49145;49351;48866;49691;48860;49627;49723;49463;48709;50481;49065;49984;49417;49837;49406;49569;48406;49278;49340;50775;48609;48933;49309;49736;49028;50655;49569;50314;50489;50322;49437;49628;49510;49390;49939;49419;50334;50212;50183;50223;49034;49116;49249;48545;49559;49102
68441;69553;69464;69148;70186;69177;68872;68561;69471;68089;69095;69964;68418;69590;69669;69459;68835;69257;68832;68810;68798;68206;69664;70066;69852;68042;68789;67774;69218;68834;68931;68384;68811;68128;70106;68032;68024;69258;67835;68450;68662;68365;68750;69289;70224;68966;69091;69309;69397;68583;69602;68485;67924;68443;69015;68892;68625;69942;68999;68133;69171;68495;68844;67976;68615;68360;68892;69119;68041;68895;69844;69040;68878;70073;68102;68646;67842;67598;69204;69090;69782;69651;68333;68488;69084;68345;68294;68466;68991;67967;69308;69294;67868;69284;68667;68189;69092;68607;69160;67294
90494;91572;94005;93636;93413;92152;92167;93252;93157;92759;92961;92272;93886;92707;93171;92923;91767;91916;95246;94227;92563;91908;93545;91128;92983;93009;92466;93541;91346;92379;92261;93394;93961;94010;88881;87225;86662;87942;88251;87347;89064;88307;88043;83481;83997;86240;86570;86352;86426;86318;88752;86985;87752;88471;87178;84905;88008;91628;87532;90230;89303;88318;90004;89133;90039;89942;90953;90382;87789;89051;90462;88453;86341;88506;86020;87518;88523;87886;86994;86153;86503;87092;86683;86622;84636;85493;87881;88240;87448;88144;89097;85546;87207;85162;89465;87577;90409;88504;87929;86841
0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;1;1;1;1;1;1;1;0;0;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0;1;1;0;1;1;1;1;0;0;1;1;1;1;1;0;0;1;1;2;1;1;0;1;1;0;0;0;0;1;0;0;1;0;0;1;1;0;0;0;0;0;0;0
1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;2;2;1;2;2;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1;1;2;1;2;2;1;2;1;1;1;2;2;1;2;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;1;1;2;1;2;1;2;1;2;2;1;2;1;1;1;1;1;1;1;1;2;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
163;202;171;192;200;182;180;263;146;185;278;225;178;204;209;213;226;180;149;175;151;203;170;257;172;163;172;172;172;167;149;157;152;166;138;140;212;170;209;171;178;191;209;166;184;161;169;181;165;145;277;164;202;232;186;187;266;248;224;221;142;218;206;163;194;169;140;167;274;161;168;253;198;141;144;214;153;245;176;173;191;223;213;273;227;171;213;209;192;186;221;206;230;192;229;258;258;184;177;198
592;504;499;513;474;529;583;538;597;506;587;580;516;461;533;592;524;523;531;448;592;665;502;567;476;499;647;479;494;617;610;662;571;733;642;472;653;454;533;526;537;636;616;559;478;453;472;606;682;466;585;675;510;468;425;527;583;474;435;442;559;563;662;614;482;470;516;436;556;668;563;498;537;595;459;558;545;494;651;541;483;605;657;517;579;518;429;515;628;692;649;607;740;538;520;496;464;617;559;503
1084;1169;1101;1027;966;952;1075;1021;1172;1042;1167;1134;1336;956;1024;1186;877;1160;1079;1202;901;1029;1027;1094;1052;1100;1090;1033;1133;1268;1107;1080;1154;951;1178;972;1223;959;1084;1011;1013;999;988;1118;1054;1006;1136;1061;1105;1135;1013;1159;1121;1184;986;1222;1008;999;1126;1163;1046;1108;1183;1024;1227;1105;1378;1029;1143;1038;1090;1023;1050;1126;958;952;1011;1148;1186;1195;1011;952;1077;1040;1089;1050;954;952;1162;1156;975;1129;1087;1155;1010;940;1036;1162;1080;1110
